,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,R.CER,L.VTA,L.SN,R.VTA,R.SN,L.RN,R.RN
L.TH,0.006573833254825252,0.010499713804384506,0.04240018848501069,0.008934886773243129,0.0012372071959959282,0.01830761409033712,0.0486387687916319,0.02241380155984493,0.029231897555861724,0.044683124475317984,0.014989693773317674,0.021465650559242686,0.031184537813800452,0.020646033133417105,0.013126259700846583,0.057596014241590894,0.03104426823025716,0.006386395973659148,0.019563847606013957,0.013152566831774265,0.1317691901774721,0.029759463204297936,0.2588573847476778,0.05048390642282964,0.009923062832348407,0.04855684643890398,0.19026387632800046,0.09726424888978957,0.0343783593606943,0.06373313844312062,0.000856725318711446,0.001772225509167153,0.00946078432748089,0.10884940492399595,0.10353490932057408,0.0,0.2712058078135256,0.15391353774633867,0.19913034981272246,0.22531941492366708,0.026501419512429084,0.022278020523195018,0.06627964629050812,0.012293775474070996,0.010941326730518383,0.014510906467732506,0.0063453143496082585,0.0012590236554503177,0.002496065773275159,0.0011356931403722764,0.0031835337439764413,0.009092630170067936,0.000838208232350847,9.667015610467444e-05,0.000923602570596106,0.008128776240685517,0.0021867868461232943,0.004135394097556859,0.0020385109797960176,0.005083484549626724,0.001268858612522112,0.005991146692852562,0.0030816804707940173,0.002557948137272202,0.013020344445896852,0.0033473373239608943,0.0005790888192448923,0.0021648947431352297,0.00089168946100312,0.007847227422248687,0.00820192999649727,0.019939595836971385,0.019608073530707194,0.0009257312884476563,0.009503209909252594,0.034892891277704535,0.017377727893978005,0.004368811204566135,0.008416583273892735,0.00019196108224753424,9.983945499440217e-05,0.0008043832039326706,0.007477607535164682,0.0494187546752505,0.0185003255941446,0.0185003255941446,0.0,0.0,0.0154361024563617,0.0
L.TP,9.614030216882315e-05,8.718811079402256e-06,4.127276723930595e-05,7.472437884979486e-05,0.07764722660303475,0.05542405577188673,0.0003755797187906552,0.036051750413517915,9.644962734740028e-05,0.00046610618879278825,0.0012897295821765764,0.0007930938733915464,0.000309912578299468,0.02788619912388677,0.0014550674823787587,1.9736875001843207e-05,0.00011991231189988577,0.00017308019697461497,0.0004549674301757574,0.0001906080680728594,2.5628575217497185e-05,2.816369043757059e-05,5.4228645632626487e-05,0.00014315361960985884,0.00017405212255702739,0.0004618881863310471,0.00026694239848807055,0.0002465698530399893,0.0658025478005016,0.00010383993296842413,1.0336558722513978e-05,0.0,2.808139326331545e-05,0.032716603757511,3.192389829336176e-05,0.001772225509167153,0.0002479065092052301,0.003851158606231835,0.0013520630702120824,0.007322827756611159,0.051225784699103515,9.870172333131217e-05,5.798385060268996e-05,1.4630545301563575e-05,1.5552548471482833e-05,4.442070874416601e-06,1.7425737386260064e-05,0.0,0.0,5.015731621836312e-06,8.112860826183916e-06,1.545901065404819e-05,9.3784597940903e-06,0.0,1.2546661589783655e-05,3.047458717440325e-05,2.102342943944869e-05,8.552132045470589e-06,1.1894231321202055e-05,7.93741168164538e-06,6.140200539752942e-06,5.1934278695817646e-05,1.2998213212505882e-05,0.0,0.0,0.0,0.0,8.955444208046687e-06,1.0468656327077985e-05,5.404911851803064e-06,5.916827146584267e-06,0.0,0.00012945818490615562,2.8826109344086877e-05,3.817156037878568e-05,3.813215885286889e-05,3.212613737160173e-05,2.058001815083167e-05,0.0,1.3764024330753342e-05,0.0,0.0,6.272593067700389e-06,2.2272495647770588e-05,0.0201789421862219,0.0201789421862219,0.0,0.0,0.0678382114297126,0.0
L.TTG,0.0025714154050141998,9.024568830868681e-05,0.0004340276450759242,0.0002616442453476765,9.900700672082337e-06,0.00019172485164331451,0.004513725557050847,0.0006341633647492179,0.0020796345838023,0.0011514845728462443,0.0004524696139508971,0.0003853383132686204,1.3692258552449582e-05,0.0021345335297571766,4.8984108323480845e-05,0.0002559838440163711,0.0011258473379097236,7.588790267419121e-05,0.0005207823304656203,0.0002146095447979674,0.0028756961052836647,0.000579452223606169,0.0019530228033716355,0.005093911933559146,2.5707248121225026e-05,0.00048413535405913803,0.0009431401404720529,0.010519711428433965,0.17926903604716846,0.01727095221193434,3.063693212742499e-06,2.808139326331545e-05,0.0,0.030369881044481344,0.00015476615836479854,0.00946078432748089,0.0006556528119344765,0.00996846988070337,0.0023421956254706527,0.0009495292290779701,8.611778955083833e-05,3.0262594603188232e-05,0.0009603707217020354,7.254667684375409e-05,0.000275560426950762,0.00010454931237021554,0.0001752735602405083,1.5939055375697562e-05,1.2161998515561929e-05,7.38117062081515e-05,3.67077666644526e-05,4.006313621331237e-05,1.4379937234562982e-05,5.171753529942203e-06,3.256750513426567e-05,0.000449419634416189,0.00011476533261122001,0.00035257015539225307,8.925187378298981e-05,3.7524983709478183e-06,4.388959299804265e-05,1.87493625163981e-05,0.00014689187491810909,8.994795837045828e-06,0.0002404778757500402,1.0214447625383656e-05,6.077959475047058e-06,1.194786626030192e-05,2.2215106148035938e-05,0.00032719829046754586,0.00016897838415292745,0.00021777068881566962,0.001474902641907906,1.5654714554070068e-05,6.689829407260959e-05,8.963630535168195e-05,0.001352694579198353,0.00030076648850725716,0.00045429275497395506,0.0,0.0,2.4362424621961997e-05,7.897992746452028e-05,6.113718113525161e-05,0.0278202166171395,0.0278202166171395,0.0,0.0,0.088158160023388,0.0
L.VTA,0.0221386236316302,0.0289499106398936,0.0123980657371498,0.0225933439695228,0.012869517892203,0.023358974191175,0.0137306201154335,0.0191393966641876,0.0278671847798309,0.0091773135736132,0.02630384840518,0.0214838572841824,0.0345427449940653,0.0178090769814714,0.0216861193954719,0.0164828979454237,0.0214759171651025,0.020987164521354,0.0184018359820932,0.0171281798200732,0.0098637107424958,0.0294336548483689,0.0117575233441315,0.024623500976137,0.0329171593791868,0.0168227320571468,0.0140634791441792,0.0116320387570756,0.0177876444500869,0.0138270869966769,0.0140752313987815,0.0201789421862219,0.0278202166171395,0.0320978536546706,0.0023703465915788,0.0185003255941446,0.0650003542710128,0.0987157032130593,0.0669619805503768,0.0173876356667088,0.0246894605848249,0.0748082778679902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.AC,1.5490767877552948e-05,0.0003833899860345058,2.733426667600057e-05,2.644602144233173e-05,0.0,2.1688710074130486e-05,3.816371972767321e-05,5.105598919450796e-05,0.00015404592700856012,5.127447914756957e-05,0.004099940162116318,1.4014218681030232e-05,0.006537814053417003,4.3605079771808625e-05,1.182298101203697e-05,5.255319925604346e-05,7.26148798876114e-05,0.0001233398278099909,8.885044821652628e-05,1.6751451514794516e-05,5.608090503193621e-05,5.4238525847890904e-05,0.0001796504634535062,9.568869104328632e-05,0.006315683762775911,0.0008764484402039128,0.0010439282536119706,0.00010043800944747738,6.111711167981177e-05,3.6611286707214765e-05,0.00015843290929269644,0.0,1.2161998515561929e-05,0.0014878940378488142,0.0003056152612993536,0.002496065773275159,0.0071150452382305945,0.0009885387187626553,0.0016896645506844056,0.00032918679788820394,0.00011772870213773032,0.004009470304681812,0.020959188548803766,0.023687065293598798,0.06888053239919988,0.014935542148902395,0.0019133434173700587,0.002668994651752788,0.0,6.118971474035295e-06,0.004752283669528396,0.00012170414798696386,3.876984951886226e-05,1.2931000971176471e-05,0.0001551490764364647,0.00012061964751999089,0.0005387629834155094,0.0008261907860933563,0.00016484306114837715,0.08327751622126353,0.00013111929668879868,0.10709584289869277,0.00042311354304545265,4.799916542024735e-05,4.796399096019054e-05,8.811649348488209e-05,0.001035242737964353,0.0006075795237815481,3.826220803581887e-05,8.337919149976311e-05,0.0010906721072878988,0.00015199215181533162,0.0005264294503903984,0.029905686055142277,0.0037523634045544298,0.0024411998139880057,0.00023281770019827966,0.0005885779566820588,8.202101522280272e-05,0.001019662591862206,0.00025967715096887395,6.18320284887647e-06,0.02765096079494934,0.0006309129154774646,0.0,0.0,0.0731849197006189,0.0731849197006189,0.0,0.0334276313642698
R.AM,2.7731560854563542e-05,2.9028516237400003e-05,3.6509360886678863e-05,5.115505111966778e-05,0.0,6.960879921011865e-05,0.0002852801037200917,0.0001376356156191576,0.00021711065895969368,0.00014504042370430188,2.2503167557390788e-05,9.821023153427165e-05,0.0001492156829426578,8.050837086483791e-05,4.026714447528548e-05,3.1862801742420196e-05,1.4748531179893665e-05,1.2286329874964705e-05,2.364991427208141e-05,8.294521262000815e-05,2.5123610097306435e-05,3.693033488200274e-05,6.574242212522583e-05,0.0006530190401960412,0.00020625032954772204,6.562000919585467e-05,0.00010367107035497111,0.0004554870412447353,0.0001300994925651355,0.00014865885098046546,9.969111010098289e-06,0.0,1.5939055375697562e-05,0.00040825001021424116,0.0008726064148761059,0.0012590236554503177,0.00013854922242910984,0.0002498414436228818,0.00045175610026755857,0.00017960091792873481,8.73811014799818e-06,0.00013823958750867058,0.028738653799759404,0.004278113464704229,0.050663786145389376,0.06237203808484487,0.06639623387152806,0.0,0.002668994651752788,0.00026533474252675145,3.584051570716172e-05,0.0001876687134408967,0.0005454176578644401,0.11880096727681896,0.04223900739417413,0.0021273513726426177,0.04269059870088763,0.0004586622225895286,0.0027965665865287764,0.014336537492636447,0.002777194370424753,0.00411267575725293,0.010661066928879536,0.005099387081979629,5.236974490642246e-05,0.00014740754065861988,0.00025901451254943194,0.00026376955500338875,0.001219818049757394,0.0004106407840578971,8.548785923058211e-05,0.0007369382476989314,0.0013289829829999293,0.00013231891797543306,0.0007044697014390412,0.0008142123621483175,0.0018729544022080588,0.015092521111388939,0.0004546666031679535,1.9759372204717647e-05,0.07574055092722114,7.132865448147385e-05,0.04826182258280636,0.0019868529322275117,0.0,0.0,0.0280201442597298,0.0280201442597298,0.0,0.0222260781971244
R.BSTS,0.0001054751123792241,5.697525738015882e-05,0.00015566539619554356,0.00012410347676520598,0.0,0.0001637147611527203,0.0006560773054271999,0.00046226177841214404,0.0008186596128680176,0.0002680977872778491,1.0559666178840992e-05,7.87383916488045e-05,2.981050678473e-05,0.00025807267727416853,1.5663615559306627e-05,0.0001361011129980932,7.193765275147916e-05,1.199662746490987e-05,2.8676995511624593e-05,6.260921940377387e-05,0.00022355615320194828,0.00012188543916536417,0.0001446044724044225,0.0021408988223632942,2.6679615638560072e-05,0.00012875015122674674,0.0005132408741247917,0.0016851610049144824,0.0004214760733832908,0.0005182440913979496,0.0,5.015731621836312e-06,7.38117062081515e-05,0.0002386502702333063,2.0816389365041177e-05,0.0011356931403722764,7.21704177892941e-05,0.00038580355790776257,0.00024153778138897477,0.0004066839701064021,4.3594828902106306e-05,9.117725528047537e-06,0.006445382744672136,0.0008578304743323471,0.0068105473398327,0.0017515858435681235,0.002246111360018834,0.00026533474252675145,6.118971474035295e-06,0.0,0.00017027433194759053,0.0033172640223285,0.0011301439545750057,1.4090351277917896e-05,0.0011825257452104472,0.09764897275901643,0.011813725394924812,0.0019171946703963882,0.00506787790009303,0.0009056410769888516,0.001166586164030353,8.34841117612572e-05,0.19571589791471025,0.00023868341077367943,0.0003491129669974,0.0027538247103166664,0.0003917127394979088,0.0012482920890670365,0.0012453391369822472,0.002587021402743823,0.00045912472820185205,0.003723915494797106,0.0054963833186424,7.889049922276551e-05,0.002889821705406106,0.0018842619775728529,0.010932163770049758,0.1686616993215601,0.06420199656891307,3.169803780712966e-05,9.879472367390673e-05,0.002818120574331094,0.005992368833870741,0.00010081051744234495,0.0,0.0,0.030313669994153896,0.030313669994153896,0.0,0.0893522797373563
R.CA,7.442989920523318e-05,0.002793381442669753,0.00440442541614247,5.901951556910066e-06,8.061808033658824e-06,6.693756486590546e-05,0.00039342083529117787,0.0001944545145140739,0.0005213612686160176,7.664566797447357e-05,0.010352391310657617,4.089147916103722e-05,0.014680653668733824,0.0002894978470685832,0.00018325439893800757,0.004621555909234624,0.0033080511143342294,0.0020783149754794294,0.0029582295621775174,6.790368560781088e-05,0.0014088003288914236,0.0023839853500895003,0.007910689664617417,0.0015701038204913118,0.010449728315139135,0.01731684898776257,0.03260264869956113,0.0013534472443790472,0.0003665799746880888,0.0007660855262495117,0.0018953303560526125,1.4630545301563575e-05,7.254667684375409e-05,0.003794486256734029,0.0031839280019083263,0.012293775474070996,0.019154473204173565,0.004759362826426848,0.004645823094891482,0.0006030900152740235,0.0002268599273929321,0.003323805883862512,0.28458209272095214,0.0,0.3741362640493901,0.20438156532722077,0.009287088237896283,0.004278113464704229,0.023687065293598798,0.0008578304743323471,0.029667606922295798,0.04730981961844854,0.00015368421313893314,9.830296358779412e-05,0.0007543235463627413,0.0047775126282461645,0.0025551960117280704,0.0030573271709138238,0.0006981828997206017,0.13370129831229363,0.0006650981393831882,0.08943913118831096,0.004354809547572188,0.0006405582744588941,0.019003342101726738,0.03488990325794921,0.028243144781332455,0.04243208857473571,0.0002475932822644037,0.0220513805452942,0.01991208508505604,0.13072193900650236,0.005507519977747912,0.03715986426474629,0.1236472266291153,0.1641350200359415,0.006731945803738241,0.003488085790336188,0.00760828561865197,0.009905725582667365,0.0006158205540069118,0.0006367711781960589,0.04587968765982278,0.005845394118495947,0.0,0.0,0.0628000057089887,0.0628000057089887,0.0,0.0034630482076152
R.CACG,4.815125781383035e-05,0.011240152270571199,0.003933155017367894,7.865358135664706e-06,0.0,2.0579024398060213e-05,0.00011702219456702963,8.566551439228127e-05,0.0001938954672839748,3.3748197923226415e-05,0.0015110316171027176,1.610610673915476e-05,0.0014449193794920767,0.0001001183097575948,3.3942593601255123e-06,0.00046287328038963765,0.0031251487150523,0.0007668955941752117,0.002375161546969071,0.0,0.00019240158161732974,0.0018545871054665242,0.0015174834910796529,0.0005180532159449081,0.0072555817691993115,0.01184810850258857,0.03907182308177871,0.00030578333629323925,0.00015364814016251193,0.00013370144838332292,0.0003389947759798417,8.112860826183916e-06,3.67077666644526e-05,0.0015018976756458764,0.0001376598368021412,0.0031835337439764413,0.0037154031056935823,0.002894738073955641,0.001025497032057459,9.596659733760867e-05,1.4769061623741177e-05,0.0002811553894627605,0.0149296670537161,0.029667606922295798,0.013489176723765676,0.003862282158209512,0.0005519768894605863,3.584051570716172e-05,0.004752283669528396,0.00017027433194759053,0.0,0.008747181122282371,3.1888273691357315e-05,0.0,6.141032708543084e-05,0.0006640913253073512,0.00024296770088603394,0.0090399175793762,8.543802359299816e-05,0.005295122956169417,0.00018603675800805584,0.018232084691864298,0.0006720902041814989,0.00012351581274807366,0.003883274692520123,0.011064889845052175,0.001983876559650547,0.008852912569342878,1.803570223662609e-05,0.0007806284377806603,0.06020267149702483,0.004708893472765347,0.01048389024042084,0.08179071393320007,0.03584937337395774,0.21486926332518055,0.0008117000500368534,0.0005840747021939032,0.000905523808018153,0.0008747178653676295,6.368532792685547e-05,4.9479596598724326e-05,0.0059198391160414175,0.00015193011458833065,0.0,0.0,0.0281881855954021,0.0281881855954021,0.0,0.0729555128294391
R.CER,2.336659255623645e-05,7.942608874049622e-05,0.0002742723198100647,2.8766734055661052e-05,0.0012488903087765559,8.817146755637351e-05,0.00024282757472936738,0.00012368607284164309,0.00012486043014321827,0.00020540194331775292,5.8917980079261466e-05,2.9362246354109538e-05,0.0005495614228794706,0.00012676369334058452,0.01048566311952196,0.0005937837266286946,0.00024947188316037065,2.880577466604319e-05,0.0001094421180309452,3.48606250169135e-05,0.00075515360361875,0.00021008950122758824,0.0014300551907769471,0.0005657497018045882,9.509284036320283e-05,0.0003720799333542211,0.001798575411426253,0.0008424674281991778,0.00023423959549912296,0.00019912496177152943,4.649697285131159e-06,2.2272495647770588e-05,6.113718113525161e-05,0.0020972815512200643,0.8492428168993691,0.0494187546752505,0.002078641445966794,0.004204665248310394,0.024044088451763795,0.008212430597642553,0.001140267305909547,0.0003554626868431889,0.09659742499856759,0.005845394118495947,0.011873258179307806,0.04172668853335192,0.011873948475669365,0.0019868529322275117,0.0006309129154774646,0.00010081051744234495,0.00015193011458833065,0.0006853006131688353,9.173690133689944e-05,0.0033496158043572976,0.00014715606704884183,0.0008132045165783553,0.0003314835588694637,0.00025734949489509277,0.00036007845178461764,0.0015234292543958158,0.0007016296192498758,0.0007830737038298049,0.0003940296461185647,0.028211569186364135,0.0012011608877337471,0.00046075179815403534,0.0001501393687256885,0.00038486552353872135,0.0001250790874582327,0.0018597983256302176,0.0005850624571586588,0.0049111651167635766,0.0006918360293668721,4.189889440789337e-05,0.0009778498035270707,0.0025337985406570177,0.0015499910883906085,0.0006210921840636941,0.0007599514351565861,2.1465110497952055e-05,3.696420433744786e-05,5.947044494664091e-05,0.0033006717901909,0.0,0.0,0.0,0.0019702379342289,0.0019702379342289,0.0,0.0030612731749696
R.CMFG,0.00016320157633576966,0.0034887634353287884,0.020829821048228322,1.9495417043933766e-05,2.980842510597115e-06,8.202101601483995e-05,0.000897829837169574,0.0006172006496714218,0.0004558375972544807,0.0001975267489522731,0.0005683484569524882,2.1805419493662177e-05,0.0001351687917387736,0.0004839676906455252,4.115590875747641e-05,0.0022698483512257526,0.00840951975077237,0.0002304805358698429,0.0016141971841973175,1.3745198538930243e-05,0.0011524688957468177,0.0031258727065877883,0.013117616935605305,0.0020414329750108318,0.0002950436654004356,0.00975563556381544,0.05462443394275362,0.001972212539695435,0.00047860339389680187,0.0009933579770599592,8.737617640189041e-05,1.545901065404819e-05,4.006313621331237e-05,0.002924125117954153,0.00040957596105072177,0.009092630170067936,0.0055195133814596176,0.006132560383678383,0.002677907984195882,0.00024696255787309964,7.203014111184285e-05,5.04615543863472e-05,0.044492106201270185,0.04730981961844854,0.032443541058030136,0.015464104027133536,0.0018428176670559002,0.0001876687134408967,0.00012170414798696386,0.0033172640223285,0.008747181122282371,0.0,0.00015209715361195352,2.225582973047768e-05,0.0009278412447900342,0.03947030672891807,0.009596742926132142,0.0014617460869575862,0.0027300431622334646,0.0023647261063325063,0.00029752355454339466,0.0005993700161479234,0.018463198326251335,9.82751513924655e-05,0.0038081551162789766,0.11306856305181878,0.0015505138956080087,0.013803530935315835,0.00016823868937207928,0.024536023257164728,0.006880854280345294,0.3374978963007277,0.005795850236911836,0.00036703166824931903,0.2710745011739215,0.32314712166114423,0.020423105935730424,0.002778548242347106,0.01113283758938453,0.00021393278753498944,9.377595997334196e-06,0.00030538462136573964,0.010896426146206036,0.0006853006131688353,0.0,0.0,0.0142175963010184,0.0142175963010184,0.0,0.0859375692931767
R.CU,4.023592086400572e-05,8.310862738677955e-06,2.420696019440149e-05,0.012008007674342265,4.107420829305793e-06,0.0010943105188086942,0.0016912694264572118,0.0006502369623448646,0.005348492631374677,0.0067785287125649765,7.288118566434263e-06,0.0028486475187013706,7.303591051980641e-05,0.0004359436976220878,0.0002977121941894448,5.6359663062172266e-05,5.973978181505882e-06,0.0,1.3023082294223628e-05,0.0045598418747456355,2.679952687191643e-05,5.3575772830554334e-05,8.077358626535508e-05,0.004873844330194035,4.441877518299168e-05,2.3639210029201057e-05,5.261565021877306e-05,0.005523144543188094,0.00019664994812555888,0.00010441848535650332,0.0,9.3784597940903e-06,1.4379937234562982e-05,0.00013069579294060004,1.3795072531081633e-05,0.000838208232350847,1.5451521033292966e-05,0.00017725462985438673,0.00010403636903072867,0.0009065037410304917,2.75361431617301e-05,1.9216744986911828e-05,0.008285502916064016,0.00015368421313893314,0.004359865494057864,0.0010435092514885238,0.009399912851359764,0.0005454176578644401,3.876984951886226e-05,0.0011301439545750057,3.1888273691357315e-05,0.00015209715361195352,0.0,3.590316168050456e-05,0.010660026341352,0.00895826737776629,0.006790791559620976,0.02524142911954387,0.2306765098299298,0.0003399051883065351,0.07283766719132401,0.00015530653614603872,0.006106705789378618,0.0013054751269502883,0.00010639809099702248,5.906443634345297e-05,3.651429266182695e-05,0.00010397700940964452,0.6819047661888163,0.00015176184796333804,0.00018873963326113935,0.00027954924297223367,0.08919716598945827,2.2743915992334543e-05,0.000178312552200706,0.00032541279448713886,0.20328313852067836,0.004775670446948923,0.0005156808760554801,1.125996317518324e-05,0.0001011196215041963,0.00023395692393910627,0.0015890203020671942,9.173690133689944e-05,0.0,0.0,0.0213582913019388,0.0213582913019388,0.0,0.0846753108576472
R.EC,1.2261613151204992e-05,0.0,0.0,0.0,0.00037966305800092354,1.8163574622936487e-06,1.9904687206383905e-05,5.284393165380657e-06,2.364836958574585e-05,2.262968826814649e-05,0.0,0.0,1.1082090457397147e-05,4.060465262728477e-06,0.0004387946545115294,4.997425150695844e-06,0.0,7.587331165823529e-06,0.0,0.0,0.0,0.0,1.4853022732034218e-05,1.4936535445852081e-05,1.3244455793152943e-05,0.0,7.086898519567297e-06,2.8802569750261835e-05,4.050764748595732e-06,1.022515845382521e-05,0.0,0.0,5.171753529942203e-06,0.0,0.0009862793347033155,9.667015610467444e-05,1.6520960166382354e-05,1.779864740117647e-05,0.00018860362747518593,0.00010684644078708377,6.31264085577647e-06,0.0,0.0009774467859282787,9.830296358779412e-05,0.002084738865549029,0.0007893785842045119,0.12543654088381087,0.11880096727681896,1.2931000971176471e-05,1.4090351277917896e-05,0.0,2.225582973047768e-05,3.590316168050456e-05,0.0,0.06195897229445116,9.578684633039274e-05,0.027930950876626625,0.00024400004012335637,9.75448699065524e-05,0.0005707831149145001,0.0004599437152122706,3.5675448810921465e-05,0.0017441345978901118,0.03151401984419505,1.218690951127509e-05,3.303813274153475e-06,3.1058816078952705e-05,2.3988072538511762e-05,5.31745863199546e-05,2.3020862914064707e-05,7.1278667794882356e-06,2.7473128805199687e-05,0.00019461788665485241,1.9933704096041972e-05,9.368207607164317e-05,3.586482503119175e-05,6.0524153440093915e-05,0.0044407644974069705,1.0855711953437267e-05,5.260989208580808e-06,0.0712563050537404,0.0,0.014355268175836659,0.0033496158043572976,0.0,0.0,0.0181379349494009,0.0181379349494009,0.0,0.0451997427900952
R.FG,7.229681201536056e-05,2.4617762252271812e-05,7.156692752086164e-05,0.0013394685012882706,0.0,0.0007966831454396415,0.0017089172580600528,0.0007702308243042118,0.0013952698478513531,0.0033696400374376824,4.177117959664574e-05,0.0011187329047613883,7.956006297636887e-05,0.00029022904611013625,6.890098478436032e-05,4.521620678323566e-05,2.7658309415644495e-05,7.3932871041588236e-06,2.002764275359888e-05,0.0013201847151704412,4.3406956250965324e-05,5.959508700736359e-05,6.500038822768285e-05,0.003373701768405906,5.211740436398128e-05,6.431998825474939e-05,0.00020245374951173586,0.002576210486931959,0.00024877891112429435,0.000160029056762324,2.7848357637149104e-06,1.2546661589783655e-05,3.256750513426567e-05,0.00015234141191148814,3.4411986062006834e-05,0.000923602570596106,3.6428792000458744e-05,0.0003119887053658804,0.00014472788610143632,0.0005244324403758737,1.3331378006980436e-05,4.005275327716529e-05,0.014805878588297223,0.0007543235463627413,0.015455419664853136,0.0053882213140835945,0.157784777162809,0.04223900739417413,0.0001551490764364647,0.0011825257452104472,6.141032708543084e-05,0.0009278412447900342,0.010660026341352,0.06195897229445116,0.0,0.03422936877437102,0.45132959827746744,0.00699260054140797,0.3647742997483237,0.002935050052926294,0.1663401962556883,0.0005113756083638815,0.037759305132012824,0.06002498957670966,0.00011792743475974108,0.00019264780580233656,0.00038122587169917623,0.00042628538027758876,0.02428902869284216,0.00046243749470047644,0.00011118481175530657,0.0006828899133923234,0.011233204913268954,0.00014649159931217574,0.0009473947718034764,0.0008690782016999203,0.02673593229548355,0.01886100114280581,0.0009672971225760316,6.447945040941594e-05,0.07005503461388743,6.261567742769801e-05,0.017965746646153437,0.00014715606704884183,0.0,0.0,0.0251188856512479,0.0251188856512479,0.0,0.0817722600365649
R.FP,0.0,0.00014867491664864168,4.54964098621003e-05,0.0,0.0,1.1065743658528103e-05,6.628822829994118e-06,1.747309191211129e-05,2.09614857719727e-05,4.111891535195617e-06,0.002641182182079147,6.185708686879944e-06,0.003130514889279192,1.1131121922194118e-05,0.0,0.0,6.451802359839522e-05,0.0007184174533701487,0.0003715519164491094,0.0,6.977560902846186e-06,2.9592258825487742e-05,1.4658080817041177e-05,4.736984520160042e-05,0.002151080042969706,0.0038243704804189825,0.0032795575721780365,2.4014203099131965e-05,8.039135414844863e-06,0.0,0.000992512145753544,1.3764024330753342e-05,0.0,0.0002599005991955412,1.2538161481539101e-05,0.00019196108224753424,0.001522726910821974,0.00047925425345477754,0.00011908857977162004,9.233559834668877e-06,0.0,0.0001468805987282545,0.0011164624535042408,0.009905725582667365,0.00461299946218143,0.0006365580891652066,9.306821833691448e-05,1.9759372204717647e-05,0.001019662591862206,3.169803780712966e-05,0.0008747178653676295,0.00021393278753498944,1.125996317518324e-05,5.260989208580808e-06,6.447945040941594e-05,4.173333291234568e-05,0.00026555541092014443,0.00020369210696075295,8.822808089017868e-05,0.05145779604137472,0.00010052015210891334,0.1745886690300555,0.00042358652053010865,0.0,1.397173057675154e-05,0.0001549572128179478,0.0036343137276094073,0.0010704969454375854,2.4934062820571094e-05,2.4135713350764616e-05,0.0002342066123535675,0.00011715339710666135,0.0001366077021313,0.008689698024547013,0.07780698124265334,0.046874546154912364,4.067772137341365e-05,0.0003863361226104389,0.00010783249893557847,0.0,0.00011816334948990076,0.0,0.0017422322733514869,2.1465110497952055e-05,0.0,0.0,0.0168175654432021,0.0168175654432021,0.0,0.0930058688823546
